device_id,video_url
"D88628690","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628690_2021-03-20_00-19-40.mp4"
"D88628692","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628692_2021-03-20_00-40-21.mp4"
"D88628701","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628701_2021-03-20_03-03-07.mp4"
"D88628750","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628750_2021-03-19_00-00-25.mp4"
"D88628751","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628751_2021-03-19_10-27-32.mp4"
"D88628756","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628756_2021-03-20_00-28-52.mp4"
"D88628767","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628767_2021-03-20_01-48-48.mp4"
"D88628771","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628771_2021-03-19_23-32-50.mp4"
"D88628777","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628777_2021-03-19_00-22-01.mp4"
"D88628793","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628793_2021-03-18_23-51-12.mp4"
"D88628803","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628803_2021-03-20_00-16-36.mp4"
"D88628808","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628808_2021-03-20_00-08-41.mp4"
"D88628816","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628816_2021-03-20_00-16-14.mp4"
"D88628825","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628825_2021-03-20_05-25-09.mp4"
"D88628855","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628855_2021-03-19_00-52-23.mp4"
"D88628879","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628879_2021-03-18_23-20-24.mp4"
"D88628880","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628880_2021-03-20_00-42-21.mp4"
"D88628881","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628881_2021-03-20_00-49-46.mp4"
"D88628897","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628897_2021-03-19_23-56-24.mp4"
"D88629011","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2021-03-20_00-48-54.mp4"
"D88629079","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629079_2021-03-20_05-56-48.mp4"
"D88629286","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629286_2021-03-19_00-09-27.mp4"
"D88629336","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629336_2021-03-20_05-13-21.mp4"
"D88629468","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629468_2021-03-19_21-06-25.mp4"
"D88629483","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629483_2021-03-19_05-25-51.mp4"
"D88629496","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629496_2021-03-19_11-17-39.mp4"
"D88629517","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629517_2021-03-19_08-16-22.mp4"
"D88629662","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629662_2021-03-19_10-29-06.mp4"
"D88629689","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629689_2021-03-19_22-42-08.mp4"
"D88630246","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88630246_2021-03-19_03-35-45.mp4"
"E48102134","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E48102134_2021-03-20_02-16-29.mp4"
"E48104023","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E48104023_2021-03-20_02-06-33.mp4"
"E57377157","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57377157_2021-03-20_05-25-04.mp4"
"E57377169","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57377169_2021-03-20_01-16-34.mp4"
"E57377650","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57377650_2021-03-19_22-15-41.mp4"
"E57377666","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57377666_2021-03-20_05-05-18.mp4"
"E57378212","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378212_2021-03-20_02-52-35.mp4"
"E57378215","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378215_2021-03-20_00-55-08.mp4"
"E57378227","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378227_2021-03-20_00-14-12.mp4"
"E57378228","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378228_2021-03-20_08-30-43.mp4"
"E57378251","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378251_2021-03-19_03-36-10.mp4"
"E57378265","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378265_2021-03-19_01-35-07.mp4"
"E57378267","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378267_2021-03-20_04-46-46.mp4"
"E57378270","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378270_2021-03-20_08-18-03.mp4"
"E57378273","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378273_2021-03-20_00-35-01.mp4"
"E57378277","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378277_2021-03-19_01-59-45.mp4"
"E57378389","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378389_2021-03-19_23-54-31.mp4"
"E57378449","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378449_2021-03-19_01-22-33.mp4"
"E57378647","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378647_2021-03-20_00-07-47.mp4"
"E57378754","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378754_2021-03-20_00-41-36.mp4"
"E57378777","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378777_2021-03-19_02-51-31.mp4"
"E57378811","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378811_2021-03-20_09-32-25.mp4"
"E57378814","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378814_2021-03-20_01-13-13.mp4"
"E57378827","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378827_2021-03-20_02-48-30.mp4"
"E57378836","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378836_2021-03-19_23-57-10.mp4"
"E57378849","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378849_2021-03-20_00-08-08.mp4"
"E57378855","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378855_2021-03-20_00-12-22.mp4"
"E57378866","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378866_2021-03-20_00-43-38.mp4"
"E57378870","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378870_2021-03-19_23-48-58.mp4"
"E57378876","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378876_2021-03-20_03-57-22.mp4"
"E57378878","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378878_2021-03-20_00-50-49.mp4"
"E57378885","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378885_2021-03-20_02-37-46.mp4"
"E57378895","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378895_2021-03-19_23-26-05.mp4"
"E57378910","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378910_2021-03-19_23-37-18.mp4"
"E57378911","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378911_2021-03-20_00-06-57.mp4"
"E57378937","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378937_2021-03-19_22-50-58.mp4"
"E57378954","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378954_2021-03-20_00-47-21.mp4"
"E57378957","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378957_2021-03-19_23-33-39.mp4"
"E57378961","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378961_2021-03-20_00-17-37.mp4"
"E57378967","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378967_2021-03-19_23-59-31.mp4"
"E57378969","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378969_2021-03-20_01-28-22.mp4"
"E57378971","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378971_2021-03-20_01-00-52.mp4"
"E57378973","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378973_2021-03-20_00-59-28.mp4"
"E57378980","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378980_2021-03-19_23-55-35.mp4"
"E57378983","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378983_2021-03-20_02-02-25.mp4"
"E57378994","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378994_2021-03-20_01-42-42.mp4"
"E57378999","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57378999_2021-03-20_00-03-38.mp4"
"E57379003","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379003_2021-03-20_00-12-22.mp4"
"E57379006","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379006_2021-03-20_00-14-34.mp4"
"E57379010","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379010_2021-03-19_23-24-40.mp4"
"E57379012","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379012_2021-03-20_00-38-23.mp4"
"E57379015","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379015_2021-03-19_22-47-14.mp4"
"E57379017","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379017_2021-03-20_00-17-25.mp4"
"E57379019","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379019_2021-03-20_02-08-49.mp4"
"E57379021","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379021_2021-03-19_21-42-21.mp4"
"E57379022","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379022_2021-03-20_00-37-45.mp4"
"E57379028","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379028_2021-03-19_23-05-46.mp4"
"E57379032","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379032_2021-03-19_21-52-28.mp4"
"E57379034","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379034_2021-03-20_00-42-37.mp4"
"E57379040","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379040_2021-03-20_02-11-57.mp4"
"E57379042","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379042_2021-03-20_00-10-24.mp4"
"E57379048","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379048_2021-03-20_02-44-09.mp4"
"E57379058","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379058_2021-03-20_03-06-32.mp4"
"E57379061","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379061_2021-03-19_11-41-44.mp4"
"E57379066","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379066_2021-03-19_02-47-35.mp4"
"E57379067","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379067_2021-03-20_02-27-19.mp4"
"E57379075","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379075_2021-03-20_00-34-04.mp4"
"E57379100","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379100_2021-03-19_23-57-36.mp4"
"E57379107","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379107_2021-03-20_00-04-00.mp4"
"E57379123","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379123_2021-03-20_00-10-47.mp4"
"E57379132","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379132_2021-03-19_23-59-45.mp4"
"E57379137","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379137_2021-03-19_23-49-03.mp4"
"E57379152","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379152_2021-03-19_23-56-31.mp4"
"E57379155","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379155_2021-03-20_00-37-01.mp4"
"E57379157","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379157_2021-03-20_07-57-38.mp4"
"E57379159","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379159_2021-03-20_00-45-25.mp4"
"E57379169","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379169_2021-03-20_00-01-38.mp4"
"E57379173","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379173_2021-03-20_01-06-39.mp4"
"E57379200","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379200_2021-03-20_00-04-07.mp4"
"E57379216","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379216_2021-03-20_03-51-24.mp4"
"E57379222","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379222_2021-03-20_03-49-02.mp4"
"E57379230","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379230_2021-03-20_08-24-33.mp4"
"E57379241","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379241_2021-03-20_01-12-14.mp4"
"E57379242","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379242_2021-03-20_00-31-05.mp4"
"E57379251","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379251_2021-03-20_01-55-19.mp4"
"E57379293","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379293_2021-03-19_23-49-01.mp4"
"E57379296","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379296_2021-03-19_22-07-01.mp4"
"E57379299","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379299_2021-03-20_06-25-10.mp4"
"E57379316","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379316_2021-03-20_00-30-33.mp4"
"E57379324","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379324_2021-03-20_05-31-04.mp4"
"E57379330","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379330_2021-03-20_00-50-31.mp4"
"E57379340","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379340_2021-03-20_00-34-29.mp4"
"E57379344","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379344_2021-03-20_05-45-51.mp4"
"E57379356","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379356_2021-03-19_23-17-08.mp4"
"E57379373","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379373_2021-03-20_02-26-37.mp4"
"E57379374","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379374_2021-03-20_04-57-38.mp4"
"E57379375","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379375_2021-03-20_03-13-38.mp4"
"E57379379","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379379_2021-03-20_02-15-05.mp4"
"E57379383","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379383_2021-03-20_01-38-07.mp4"
"E57379385","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379385_2021-03-19_01-48-33.mp4"
"E57379390","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379390_2021-03-20_00-10-21.mp4"
"E57379393","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379393_2021-03-19_23-08-30.mp4"
"E57379400","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379400_2021-03-19_05-24-42.mp4"
"E57379414","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379414_2021-03-20_01-14-44.mp4"
"E57379439","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379439_2021-03-19_23-26-04.mp4"
"E57379442","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379442_2021-03-19_12-23-03.mp4"
"E57379454","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379454_2021-03-20_04-55-06.mp4"
"E57379462","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379462_2021-03-20_02-49-49.mp4"
"E57379468","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379468_2021-03-20_00-09-54.mp4"
"E57379478","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379478_2021-03-19_23-39-27.mp4"
"E57379488","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379488_2021-03-20_00-36-49.mp4"
"E57379498","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379498_2021-03-20_01-41-45.mp4"
"E57379499","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379499_2021-03-20_00-55-43.mp4"
"E57379500","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379500_2021-03-20_01-05-13.mp4"
"E57379506","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379506_2021-03-20_01-22-24.mp4"
"E57379510","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379510_2021-03-20_08-38-11.mp4"
"E57379512","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379512_2021-03-20_00-42-25.mp4"
"E57379519","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379519_2021-03-20_00-24-06.mp4"
"E57379520","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379520_2021-03-20_00-10-21.mp4"
"E57379522","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379522_2021-03-19_06-38-51.mp4"
"E57379525","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379525_2021-03-20_00-42-06.mp4"
"E57379526","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379526_2021-03-20_04-18-13.mp4"
"E57379532","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379532_2021-03-20_00-12-32.mp4"
"E57379549","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379549_2021-03-20_01-22-45.mp4"
"E57379551","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379551_2021-03-19_23-45-54.mp4"
"E57379563","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379563_2021-03-20_00-41-56.mp4"
"E57379565","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379565_2021-03-20_05-11-23.mp4"
"E57379567","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379567_2021-03-19_23-20-18.mp4"
"E57379569","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379569_2021-03-19_20-58-58.mp4"
"E57379574","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379574_2021-03-20_00-39-13.mp4"
"E57379591","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379591_2021-03-20_00-31-02.mp4"
"E57381095","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381095_2021-03-20_00-16-43.mp4"
"E57381123","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381123_2021-03-20_01-35-36.mp4"
"E57381223","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381223_2021-03-20_00-37-35.mp4"
"E57381353","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381353_2021-03-19_23-54-11.mp4"
"E57381485","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381485_2021-03-20_01-15-59.mp4"
"E57381491","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381491_2021-03-19_05-30-35.mp4"
"E57381551","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381551_2021-03-20_05-13-47.mp4"
"E57381554","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381554_2021-03-20_01-08-20.mp4"
"E57381570","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381570_2021-03-20_00-20-48.mp4"
"E57381617","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381617_2021-03-20_00-12-38.mp4"
"E57381678","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381678_2021-03-20_00-36-44.mp4"
"E57381690","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381690_2021-03-20_00-33-19.mp4"
"E57381695","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381695_2021-03-20_07-52-22.mp4"
"E57381701","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381701_2021-03-20_07-04-28.mp4"
"E57381707","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381707_2021-03-20_04-31-23.mp4"
"E57381708","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381708_2021-03-20_00-10-31.mp4"
"E57381713","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381713_2021-03-20_04-19-00.mp4"
"E57381719","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381719_2021-03-20_01-54-22.mp4"
"E57381721","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381721_2021-03-20_00-31-35.mp4"
"E57381723","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381723_2021-03-19_23-09-47.mp4"
"E57381735","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381735_2021-03-20_12-02-04.mp4"
"E57381746","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381746_2021-03-20_07-28-33.mp4"
"E57381748","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381748_2021-03-20_01-26-51.mp4"
"E57381749","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381749_2021-03-20_13-32-17.mp4"
"E57381755","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381755_2021-03-19_23-31-26.mp4"
"E57381758","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381758_2021-03-20_07-40-44.mp4"
"E57381764","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381764_2021-03-20_00-09-58.mp4"
"E57381771","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381771_2021-03-20_01-03-39.mp4"
"E57381774","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381774_2021-03-20_02-23-03.mp4"
"E57381778","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381778_2021-03-20_00-15-53.mp4"
"E57381783","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381783_2021-03-20_04-03-09.mp4"
"E57381807","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381807_2021-03-20_00-13-54.mp4"
"E57381811","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381811_2021-03-20_00-00-34.mp4"
"E57381824","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381824_2021-03-20_13-27-04.mp4"
"E57381828","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381828_2021-03-20_00-35-38.mp4"
"E57381833","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381833_2021-03-20_01-29-31.mp4"
"E57381836","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381836_2021-03-20_00-34-15.mp4"
"E57381840","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381840_2021-03-20_04-41-32.mp4"
"E57381849","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381849_2021-03-19_06-24-12.mp4"
"E57381862","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381862_2021-03-20_00-03-25.mp4"
"E57381877","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57381877_2021-03-20_00-53-37.mp4"
"E58578690","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E58578690_2021-03-19_10-09-16.mp4"
"E58579194","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E58579194_2021-03-19_20-06-33.mp4"
"E66667792","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66667792_2021-03-20_00-51-30.mp4"
"E66667865","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66667865_2021-03-20_00-05-48.mp4"
"E66667974","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66667974_2021-03-20_04-16-58.mp4"
"E66668353","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668353_2021-03-20_05-03-19.mp4"
"E66668440","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668440_2021-03-20_02-22-44.mp4"
"E66668766","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668766_2021-03-19_18-58-44.mp4"
"E66669179","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66669179_2021-03-19_23-56-56.mp4"
"E66669997","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66669997_2021-03-20_03-47-43.mp4"
"E82840055","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E82840055_2021-03-20_00-45-40.mp4"
"E82840276","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E82840276_2021-03-20_00-48-01.mp4"
"E82840535","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E82840535_2021-03-20_05-49-07.mp4"
"E82842762","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E82842762_2021-03-20_07-04-48.mp4"
"E82842893","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E82842893_2021-03-19_23-49-45.mp4"
"E82843143","https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E82843143_2021-03-20_01-30-02.mp4"
